customer_id,DistinctItems,DistinctLocations,NetSpend,DistinctCity,DistinctState,customer_contact_acquisition_date,household_has_dillards_credit_card,unsubscribed_yn,total_email_sent_count,total_email_open_count,total_email_click_count,product_email_sent_count,product_email_open_count,product_email_click_count,sale_email_sent_count,sale_email_open_count,sale_email_click_count,last_email_open_date,last_email_click_date
200345656,2,1,168,1,1,1/9/2013,N,Y,41,41,0,35,35,0,2,2,0,6/30/2018,NULL
224063901,4,2,167.5,2,2,11/26/2017,N,Y,42,3,0,35,3,0,2,0,0,6/12/2018,NULL
134133584,27,2,1068.08,2,1,8/3/2000,N,Y,41,13,0,36,12,0,2,1,0,6/28/2018,NULL
122820981,11,5,522.18,5,2,3/24/1997,N,Y,40,2,0,36,2,0,2,0,0,6/19/2018,NULL
220247714,4,2,488.1,2,1,11/23/2016,N,Y,39,28,2,36,26,2,2,1,0,6/29/2018,6/15/2018
216610951,7,1,484,1,1,1/12/2016,N,N,40,2,1,36,2,1,2,0,0,6/12/2018,6/6/2018
147736672,4,1,463.5,1,1,6/16/2004,N,Y,42,42,42,36,36,36,2,2,2,6/30/2018,6/30/2018
134498248,4,1,363.68,1,1,2/15/2007,N,Y,41,5,0,36,4,0,2,1,0,6/30/2018,NULL
213423576,6,1,300.5,1,1,5/23/2015,N,Y,38,3,0,36,3,0,2,0,0,7/1/2018,NULL
172174059,8,2,228,2,1,10/6/2006,N,N,42,23,1,36,21,1,2,0,0,6/28/2018,5/23/2018
215967738,5,1,216.68,1,1,12/12/2015,N,Y,39,5,0,36,5,0,2,0,0,6/25/2018,NULL
212241466,5,1,162.05,1,1,2/21/2015,N,Y,40,21,2,36,18,1,2,2,1,7/1/2018,7/1/2018
224327954,5,1,151.61,1,1,12/14/2017,N,Y,39,4,0,36,4,0,2,0,0,7/1/2018,NULL
203610155,1,1,20.99,1,1,7/26/2013,N,Y,43,5,1,36,3,1,2,1,0,7/5/2018,6/8/2018
221938468,23,3,1872.05,3,2,4/25/2017,N,Y,45,45,2,37,37,1,2,2,0,6/30/2018,6/21/2018
220670177,20,1,820.11,1,1,12/19/2016,N,Y,41,5,0,37,5,0,2,0,0,6/21/2018,NULL
225707463,4,1,786,1,1,4/20/2018,N,Y,41,1,0,37,1,0,2,0,0,6/20/2018,NULL
186011552,7,2,752.99,2,1,2/19/2009,N,N,43,0,0,37,0,0,2,0,0,NULL,NULL
193683669,18,1,632.5,1,1,6/16/2011,N,Y,43,0,0,37,0,0,2,0,0,NULL,NULL
202108288,9,2,570.19,1,1,4/18/2013,Y,Y,44,2,0,37,1,0,2,0,0,6/17/2018,NULL
225815233,11,1,550.65,1,1,4/30/2018,N,Y,41,1,0,37,1,0,2,0,0,5/20/2018,NULL
201431373,15,1,405.33,1,1,3/17/2013,N,Y,43,1,0,37,0,0,2,0,0,5/20/2018,NULL
223919174,3,2,326,2,2,11/12/2017,N,Y,43,0,0,37,0,0,2,0,0,NULL,NULL
225364966,5,1,311.56,1,1,3/15/2018,N,N,40,0,0,37,0,0,2,0,0,NULL,NULL
115856495,5,1,302.98,1,1,6/1/1997,N,Y,44,0,0,37,0,0,2,0,0,NULL,NULL
219431477,9,1,199.32,1,1,8/28/2016,N,Y,40,26,6,37,24,6,2,1,0,6/30/2018,6/26/2018
225819418,4,2,186.26,1,1,4/30/2018,N,Y,41,14,0,37,14,0,2,0,0,6/29/2018,NULL
207552159,2,1,182.03,1,1,4/13/2014,N,Y,41,15,0,37,15,0,2,0,0,6/29/2018,NULL
225830185,4,2,173.73,2,1,5/1/2018,N,Y,41,0,0,37,0,0,2,0,0,NULL,NULL
211061764,5,3,170.07,1,1,12/6/2014,N,Y,41,4,0,37,3,0,2,1,0,6/28/2018,NULL
131173344,3,1,127.92,1,1,8/24/1999,N,Y,46,12,0,37,10,0,2,0,0,6/25/2018,NULL
204967678,1,1,99.99,1,1,3/16/2013,N,Y,44,0,0,37,0,0,2,0,0,NULL,NULL
212261160,2,1,95.99,1,1,2/24/2015,N,Y,44,21,0,37,16,0,2,0,0,6/29/2018,NULL
223560106,29,2,3112.82,2,2,10/5/2017,N,N,42,4,2,38,3,1,2,1,1,6/30/2018,6/30/2018
218320996,37,2,2358.15,2,1,5/22/2016,N,N,43,29,1,38,24,1,2,2,0,7/1/2018,6/26/2018
224894474,25,2,1135.11,1,1,1/27/2018,N,Y,42,24,8,38,21,8,2,1,0,6/30/2018,6/24/2018
203736942,5,3,629,3,2,8/4/2013,N,Y,46,13,0,38,11,0,2,0,0,6/23/2018,NULL
213665447,9,1,576.6,1,1,6/18/2015,N,N,40,1,1,38,0,0,2,1,1,6/30/2018,6/30/2018
148128824,12,1,469.62,1,1,3/12/2003,N,Y,44,12,10,38,9,8,2,2,1,6/30/2018,6/30/2018
225257232,5,1,443.4,1,1,3/4/2018,N,Y,43,7,3,38,5,2,2,0,0,6/5/2018,5/28/2018
223460164,19,1,396.54,1,1,9/23/2017,N,Y,41,0,0,38,0,0,2,0,0,NULL,NULL
224805469,13,3,383.26,2,2,1/16/2018,N,Y,42,42,42,38,38,38,2,2,2,6/30/2018,6/30/2018
223604703,48,1,370.57,1,1,10/10/2017,N,Y,40,13,0,38,11,0,2,2,0,7/1/2018,NULL
224630317,8,1,304.91,1,1,12/30/2017,N,Y,42,41,0,38,37,0,2,2,0,6/30/2018,NULL
216143938,11,1,186.98,1,1,12/20/2015,N,Y,45,6,3,38,5,3,2,0,0,6/30/2018,6/28/2018
172970131,5,1,132.5,1,1,10/7/2006,N,Y,47,36,1,38,29,1,2,2,0,6/30/2018,6/9/2018
218053386,2,2,120.05,2,2,4/29/2016,N,Y,41,32,1,38,29,0,2,2,1,6/30/2018,7/1/2018
115857670,2,1,119.99,1,1,6/1/1997,N,Y,47,43,1,38,35,1,2,2,0,7/1/2018,6/6/2018
219504895,15,2,911.38,2,1,9/4/2016,N,Y,46,1,0,39,1,0,2,0,0,6/14/2018,NULL
206947718,28,1,640.29,1,1,3/4/2014,N,Y,43,6,0,39,5,0,2,1,0,6/28/2018,NULL
150438522,13,5,629.99,5,4,5/25/2004,N,Y,51,1,0,39,1,0,2,0,0,6/21/2018,NULL
225364270,11,1,600.06,1,1,3/15/2018,N,Y,43,2,0,39,2,0,2,0,0,6/22/2018,NULL
224066174,5,1,540,1,1,11/26/2017,N,Y,43,19,1,39,16,1,2,1,0,6/30/2018,6/1/2018
225811073,4,1,371.49,1,1,4/29/2018,N,Y,42,2,0,39,2,0,2,0,0,6/8/2018,NULL
223715995,11,3,332.47,3,2,10/22/2017,N,Y,43,4,0,39,3,0,2,1,0,6/27/2018,NULL
192055602,4,1,292.2,1,1,12/16/2010,N,Y,49,18,1,39,11,0,2,2,1,6/30/2018,6/28/2018
149149200,5,1,202.38,1,1,8/15/2003,N,Y,45,0,0,39,0,0,2,0,0,NULL,NULL
221113370,6,1,146.72,1,1,1/28/2017,N,Y,46,0,0,39,0,0,2,0,0,NULL,NULL
204305486,3,1,121.29,1,1,9/14/2013,N,Y,42,22,0,39,20,0,2,1,0,6/30/2018,NULL
225846845,2,1,87.5,1,1,5/3/2018,N,Y,44,2,1,39,0,0,2,1,1,6/28/2018,6/28/2018
203939385,2,1,76,1,1,7/13/2013,N,Y,47,5,1,39,4,1,2,1,0,6/30/2018,6/22/2018
162790631,3,2,72.29,2,2,1/19/2006,N,Y,46,41,0,39,34,0,2,2,0,6/30/2018,NULL
197082482,11,3,1313,3,2,6/7/2012,N,Y,52,4,0,40,3,0,2,0,0,7/1/2018,NULL
200337527,14,2,892.26,2,2,1/8/2013,N,Y,49,2,1,40,1,1,2,0,0,6/3/2018,5/19/2018
179615676,13,2,751.97,2,2,9/27/2007,N,Y,49,38,0,40,30,0,2,1,0,7/1/2018,NULL
225525135,15,3,602.16,3,3,4/1/2018,N,Y,46,31,2,40,27,1,2,1,0,6/30/2018,6/26/2018
205980045,13,2,574.07,2,2,12/30/2013,N,Y,43,3,0,40,3,0,2,0,0,6/26/2018,NULL
220540391,7,1,326.47,1,1,12/11/2016,N,N,46,17,0,40,16,0,2,0,0,6/20/2018,NULL
212529064,5,1,313.08,1,1,3/15/2015,N,Y,42,13,0,40,12,0,2,1,0,6/29/2018,NULL
155644507,5,1,290,1,1,11/9/2006,N,Y,49,33,0,40,26,0,2,1,0,6/30/2018,NULL
220002174,24,1,2830.05,1,1,10/23/2016,N,Y,47,0,0,41,0,0,2,0,0,NULL,NULL
191000798,28,1,1850.52,1,1,8/19/2010,N,N,47,45,0,41,40,0,2,2,0,6/30/2018,NULL
201756742,12,2,1093.03,2,2,4/4/2013,N,Y,50,21,0,41,18,0,2,1,0,6/29/2018,NULL
219831764,13,2,939.98,2,1,10/5/2016,N,Y,44,16,0,41,15,0,2,0,0,7/3/2018,NULL
225567320,14,2,803.44,2,1,4/6/2018,N,Y,44,2,0,41,1,0,2,0,0,6/15/2018,NULL
205649062,17,3,783.79,3,2,12/16/2013,N,Y,45,1,0,41,1,0,2,0,0,5/18/2018,NULL
223376505,14,2,549.87,2,2,9/16/2017,N,Y,48,47,7,41,40,6,2,2,0,6/30/2018,6/17/2018
204588365,7,2,431.27,1,1,10/5/2013,N,N,50,6,1,41,5,1,2,0,0,6/29/2018,6/1/2018
217652871,10,1,367.44,1,1,3/28/2016,N,Y,49,12,2,41,11,2,2,0,0,6/25/2018,6/17/2018
214989450,4,2,296.98,2,2,10/5/2015,N,Y,48,37,0,41,31,0,2,2,0,6/30/2018,NULL
213173061,31,1,1376.9,1,1,5/2/2015,N,Y,50,2,0,42,2,0,2,0,0,5/27/2018,NULL
184954958,22,3,1322.57,2,2,11/27/2008,N,Y,49,6,0,42,6,0,2,0,0,6/20/2018,NULL
225952076,11,3,1205.49,3,2,5/13/2018,N,Y,49,0,0,42,0,0,2,0,0,NULL,NULL
222696272,8,3,769.15,3,3,7/14/2017,N,Y,49,0,0,42,0,0,2,0,0,NULL,NULL
225056339,21,2,705.35,2,1,2/13/2018,N,Y,45,0,0,42,0,0,2,0,0,NULL,NULL
202724555,10,2,641.35,2,2,5/31/2013,N,Y,52,49,1,42,40,0,2,2,0,7/1/2018,6/3/2018
225142236,19,3,522.45,3,1,2/23/2018,N,Y,49,17,0,42,14,0,2,1,0,6/30/2018,NULL
222912515,21,2,462.1,2,1,8/3/2017,N,Y,48,4,3,42,3,2,2,0,0,6/24/2018,6/24/2018
222282877,12,1,381.18,1,1,6/1/2017,N,Y,49,10,0,42,8,0,2,0,0,6/26/2018,NULL
117700701,10,2,276.77,2,2,8/24/1999,N,Y,48,4,2,42,4,2,2,0,0,6/26/2018,6/26/2018
147748778,4,1,265.8,1,1,2/20/2003,N,Y,51,9,0,42,8,0,2,0,0,6/28/2018,NULL
222605103,5,1,189.91,1,1,7/5/2017,N,Y,44,0,0,42,0,0,2,0,0,NULL,NULL
213681942,2,1,88,1,1,6/18/2015,N,Y,50,10,0,42,9,0,2,0,0,6/24/2018,NULL
155171834,65,2,1390.27,2,2,12/29/2004,N,Y,52,11,0,43,8,0,2,0,0,6/27/2018,NULL
224690818,17,2,1058.26,2,2,1/4/2018,N,Y,50,7,0,43,6,0,2,0,0,6/1/2018,NULL
125025278,12,1,696,1,1,4/12/1997,N,Y,50,1,0,43,0,0,2,1,0,6/28/2018,NULL
182378131,18,1,446.77,1,1,8/4/1996,N,Y,55,25,12,43,15,6,2,1,1,6/30/2018,6/30/2018
225353418,5,2,301.65,2,2,3/14/2018,N,Y,50,0,0,43,0,0,2,0,0,NULL,NULL
195575257,17,1,180.48,1,1,1/22/2012,N,Y,50,1,0,43,1,0,2,0,0,6/29/2018,NULL
171286645,52,2,1689.78,2,2,3/3/2005,N,Y,54,20,8,44,14,6,2,2,0,6/30/2018,6/27/2018
149118647,18,2,1108.2,2,2,1/19/2004,N,Y,54,25,1,44,20,1,2,0,0,6/29/2018,5/26/2018
168547030,12,2,734.42,2,2,7/27/2006,N,Y,48,37,0,44,33,0,2,2,0,6/29/2018,NULL
216215570,19,2,650.75,1,1,12/23/2015,N,Y,49,1,0,44,1,0,2,0,0,6/8/2018,NULL
216138002,17,2,602.29,2,1,12/19/2015,N,Y,50,6,0,44,5,0,2,0,0,6/29/2018,NULL
204277925,8,1,536.98,1,1,9/12/2013,N,Y,51,40,0,44,36,0,2,0,0,6/27/2018,NULL
115822340,11,1,485.25,1,1,9/22/1994,N,Y,50,50,0,44,44,0,2,2,0,6/29/2018,NULL
209837190,8,3,292.98,3,2,9/14/2014,N,Y,58,5,0,44,4,0,2,0,0,6/25/2018,NULL
211786046,2,1,158.65,1,1,1/15/2015,N,Y,52,1,0,44,1,0,2,0,0,5/29/2018,NULL
221056163,32,4,1963.38,4,2,1/23/2017,N,Y,54,41,8,45,33,8,2,2,0,6/30/2018,6/27/2018
132389165,26,3,1098.35,3,1,7/4/2013,N,Y,54,12,1,45,8,1,2,0,0,6/29/2018,5/24/2018
179504733,53,4,1024.38,4,1,9/20/2007,N,Y,53,4,0,45,2,0,2,0,0,6/24/2018,NULL
195820987,9,1,790.71,1,1,3/1/2012,N,Y,52,17,0,45,15,0,2,0,0,6/14/2018,NULL
201345610,8,2,738.99,2,2,3/13/2013,N,Y,54,0,0,45,0,0,2,0,0,NULL,NULL
158968247,7,2,516.55,2,2,7/1/1988,N,Y,54,18,0,45,15,0,2,1,0,6/30/2018,NULL
220052328,22,2,468.93,2,1,10/30/2016,N,Y,54,7,3,45,5,1,2,2,2,6/30/2018,6/30/2018
181247141,20,2,365.3,2,2,1/29/2008,N,N,53,42,1,45,34,1,2,2,0,6/30/2018,6/3/2018
132245740,12,2,331.16,2,2,2/3/2000,N,Y,51,0,0,45,0,0,2,0,0,NULL,NULL
209119375,40,3,1107.19,3,2,7/31/2014,N,Y,58,23,13,46,17,11,2,1,1,6/29/2018,6/29/2018
223285937,18,2,1014.89,2,1,9/8/2017,N,Y,49,0,0,46,0,0,2,0,0,NULL,NULL
127158055,26,2,534.04,2,1,8/1/1998,N,Y,52,0,0,46,0,0,2,0,0,NULL,NULL
225451267,41,2,817.02,2,1,3/23/2018,N,Y,56,6,2,47,5,2,2,0,0,6/13/2018,6/13/2018
123480591,8,2,752.85,2,2,10/22/1999,N,Y,55,7,1,47,5,1,2,0,0,6/29/2018,6/21/2018
142143009,25,2,684.97,2,2,12/20/2004,N,Y,56,28,0,47,23,0,2,2,0,6/30/2018,NULL
200757454,11,1,533.54,1,1,2/7/2013,N,Y,56,52,2,47,43,2,2,2,0,6/30/2018,6/10/2018
126603969,6,2,368.68,2,2,8/3/2002,N,Y,55,46,0,47,41,0,2,0,0,6/24/2018,NULL
202079356,12,2,263.28,2,1,4/18/2013,N,Y,59,10,3,47,8,3,2,0,0,6/23/2018,6/23/2018
163468192,52,1,2494.79,1,1,12/8/2005,N,Y,55,31,1,48,28,1,2,1,0,6/29/2018,6/3/2018
175071508,8,3,1218.28,2,2,3/6/2007,N,Y,56,9,0,48,8,0,2,0,0,6/22/2018,NULL
193256896,16,2,943.96,2,2,4/21/2011,N,Y,57,3,0,48,3,0,2,0,0,6/16/2018,NULL
225509295,26,2,778.22,1,1,3/30/2018,N,Y,50,0,0,48,0,0,2,0,0,NULL,NULL
121496621,23,1,572.34,1,1,9/3/1998,N,Y,61,60,5,48,47,5,2,2,0,6/30/2018,6/9/2018
212558875,35,2,477.85,2,2,3/20/2015,N,Y,59,41,0,48,33,0,2,1,0,6/30/2018,NULL
225268788,6,2,424.03,2,2,3/7/2018,Y,Y,58,51,2,48,42,1,2,2,0,6/30/2018,6/6/2018
224913795,133,2,6192.62,2,2,1/28/2018,N,Y,56,3,1,49,3,1,2,0,0,5/28/2018,5/16/2018
143100063,30,2,2529.1,2,2,5/12/2014,N,N,55,15,0,49,14,0,2,0,0,6/20/2018,NULL
120008483,15,3,1219.89,2,2,3/2/2005,N,Y,58,3,2,49,3,2,2,0,0,6/8/2018,6/5/2018
224665565,24,3,865.32,3,2,1/1/2018,N,Y,56,23,2,49,20,2,2,1,0,6/29/2018,5/31/2018
225634331,10,3,615.83,3,1,4/14/2018,N,Y,58,22,4,49,16,3,2,2,0,7/1/2018,5/24/2018
223989708,15,2,343.8,2,2,11/19/2017,N,Y,57,3,0,49,1,0,2,1,0,6/29/2018,NULL
223454313,22,1,1236.07,1,1,9/23/2017,N,Y,58,2,0,50,1,0,2,1,0,6/28/2018,NULL
216450726,22,2,1116.01,2,2,12/31/2015,N,Y,60,16,1,50,13,1,2,0,0,6/26/2018,6/4/2018
215681411,14,2,650.13,2,1,11/26/2015,N,Y,57,8,0,51,6,0,2,1,0,6/27/2018,NULL
117256370,5,1,205.85,1,1,1/1/1993,N,N,59,2,0,51,2,0,2,0,0,6/26/2018,NULL
183262510,27,1,1313.84,1,1,7/24/2008,N,N,59,14,0,52,14,0,2,0,0,6/21/2018,NULL
223253018,12,2,597.55,2,2,9/5/2017,N,Y,60,42,0,52,35,0,2,2,0,6/30/2018,NULL
126775868,84,1,2410.73,1,1,4/15/1998,N,Y,65,8,1,54,6,1,2,0,0,6/22/2018,5/25/2018
200261297,27,2,645.15,2,2,1/1/2013,N,Y,64,25,1,55,21,0,2,1,1,7/4/2018,6/30/2018
223198748,23,2,1482.61,2,2,9/1/2017,N,Y,67,0,0,58,0,0,2,0,0,NULL,NULL
214778450,25,1,543.35,1,1,9/19/2015,N,Y,68,2,0,58,1,0,2,0,0,6/9/2018,NULL
117590780,88,6,4775.54,6,2,8/5/1999,N,Y,69,7,3,59,7,3,2,0,0,6/28/2018,6/13/2018
145616602,38,1,1281.13,1,1,1/7/2004,N,Y,68,53,0,59,48,0,2,1,0,7/2/2018,NULL
187845517,48,2,6170.91,2,2,8/6/2009,N,Y,72,20,3,61,16,2,2,0,0,6/30/2018,6/30/2018
217908793,7,1,173.7,1,1,4/18/2016,N,N,2,2,2,0,0,0,2,2,2,6/29/2018,6/29/2018
188512115,3,1,140.99,1,1,11/12/2009,N,Y,3,0,0,0,0,0,2,0,0,NULL,NULL
179775340,3,1,134,1,1,10/11/2007,Y,Y,2,2,0,0,0,0,2,2,0,6/30/2018,NULL
213171602,1,1,64.99,1,1,5/4/2015,N,Y,2,2,2,0,0,0,2,2,2,7/2/2018,7/2/2018
136687945,1,1,43.05,0,0,1/10/2002,N,Y,2,0,0,0,0,0,2,0,0,NULL,NULL
174489869,0,0,NULL,0,0,1/25/2007,N,Y,3,1,1,0,0,0,2,1,1,6/28/2018,6/28/2018
213215278,0,0,NULL,0,0,5/7/2015,N,N,2,1,0,0,0,0,2,1,0,6/28/2018,NULL
210513086,0,0,NULL,0,0,11/1/1997,Y,N,2,2,1,0,0,0,2,2,1,6/30/2018,6/27/2018
215687965,0,0,NULL,0,0,11/27/2015,N,Y,2,2,0,0,0,0,2,2,0,6/30/2018,NULL
175777596,0,0,NULL,0,0,4/26/2007,N,Y,3,2,0,0,0,0,2,2,0,6/30/2018,NULL
123750279,0,0,NULL,0,0,8/11/1999,Y,N,2,1,0,0,0,0,2,1,0,6/27/2018,NULL
148827361,0,0,NULL,0,0,8/30/2003,N,Y,3,1,1,0,0,0,2,1,1,6/27/2018,6/27/2018
213739383,17,1,252.68,1,1,6/24/2015,Y,Y,4,0,0,1,0,0,3,0,0,NULL,NULL
211911499,0,0,NULL,0,0,1/28/2015,Y,Y,4,1,1,1,1,1,3,0,0,6/23/2018,6/23/2018
180588732,0,0,NULL,0,0,4/5/2005,Y,Y,4,3,1,1,0,0,3,3,1,6/28/2018,6/27/2018
119973740,103,6,12161.92,6,3,8/18/1999,Y,Y,7,2,0,2,0,0,3,2,0,6/30/2018,NULL
135340248,5,2,328.5,2,2,11/25/2000,Y,Y,6,6,0,2,2,0,3,3,0,6/30/2018,NULL
191001422,13,2,149.56,2,2,8/19/2010,Y,Y,6,2,0,2,0,0,3,1,0,6/28/2018,NULL
193336933,2,1,69,1,1,4/24/2011,Y,Y,5,5,1,2,2,0,3,3,1,6/30/2018,6/30/2018
121041709,14,3,330.42,2,2,10/31/1996,Y,Y,6,4,1,3,1,0,3,3,1,7/1/2018,6/27/2018
173066086,8,1,301.2,1,1,10/26/2006,Y,Y,7,7,0,3,3,0,3,3,0,6/30/2018,NULL
226311356,1,1,96,1,1,6/21/2018,Y,Y,7,0,0,3,0,0,3,0,0,NULL,NULL
226327810,2,1,46.06,1,1,6/21/2018,Y,Y,6,6,2,3,3,1,3,3,1,6/30/2018,6/28/2018
195387965,11,3,514.45,2,2,12/29/2011,Y,Y,8,8,0,4,4,0,3,3,0,6/30/2018,NULL
226314478,5,1,218.8,1,1,6/21/2018,Y,Y,7,1,0,4,1,0,3,0,0,6/26/2018,NULL
203975886,5,2,435.36,2,2,8/18/2013,Y,Y,11,1,0,5,0,0,3,0,0,6/24/2018,NULL
212987209,3,1,203.18,1,1,4/17/2015,Y,N,8,0,0,5,0,0,3,0,0,NULL,NULL
172201308,3,1,74.99,1,1,8/9/2006,Y,Y,14,14,14,6,6,6,3,3,3,6/30/2018,6/30/2018
133768701,1,1,109.8,1,1,5/24/2000,Y,Y,11,4,2,7,3,2,3,0,0,6/25/2018,6/25/2018
210720628,1,1,96.25,1,1,8/25/2010,Y,Y,11,4,1,7,2,0,3,1,1,6/30/2018,6/30/2018
154741288,1,1,47.7,1,1,11/22/1999,Y,Y,17,1,0,8,0,0,3,1,0,7/2/2018,NULL
225858441,3,1,90.25,1,1,5/3/2018,Y,Y,14,2,0,10,1,0,3,1,0,6/27/2018,NULL
178113473,2,1,62.3,1,1,6/13/2007,Y,Y,17,9,0,12,5,0,3,3,0,6/30/2018,NULL
201529604,0,0,NULL,0,0,3/15/2013,Y,Y,16,5,0,12,2,0,3,2,0,6/30/2018,NULL
143443993,12,2,262.84,2,2,2/6/2003,Y,Y,19,15,0,14,12,0,3,2,0,7/3/2018,NULL
140817920,5,1,248.61,0,0,11/12/2001,Y,N,17,3,0,14,3,0,3,0,0,6/15/2018,NULL
157883477,1,1,46.2,1,1,3/3/2005,Y,Y,20,6,3,14,4,2,3,1,1,6/29/2018,6/29/2018
195057487,0,0,NULL,0,0,12/1/2011,Y,Y,18,2,1,14,0,0,3,1,0,6/27/2018,6/4/2018
188893129,2,2,364.31,2,2,12/22/2009,Y,Y,18,0,0,15,0,0,3,0,0,NULL,NULL
226207787,7,2,100.99,2,2,6/8/2018,Y,Y,19,8,3,15,5,3,3,2,0,6/29/2018,6/26/2018
224916152,3,2,306.5,1,1,1/28/2018,Y,Y,20,0,0,16,0,0,3,0,0,NULL,NULL
119721446,6,1,73.19,1,1,8/24/1999,Y,N,24,1,0,16,0,0,3,0,0,6/24/2018,NULL
137744118,1,1,42,1,1,11/12/2001,Y,Y,22,6,4,16,4,2,3,1,1,6/30/2018,6/30/2018
226185996,7,1,404,1,1,6/8/2018,Y,Y,20,0,0,17,0,0,3,0,0,NULL,NULL
208513194,2,1,70.97,1,1,6/15/2014,Y,Y,22,1,0,17,1,0,3,0,0,6/12/2018,NULL
214736312,0,0,NULL,0,0,9/13/2015,Y,N,21,2,0,17,2,0,3,0,0,6/26/2018,NULL
225129946,1,1,139.3,1,1,2/21/2018,Y,Y,22,0,0,19,0,0,3,0,0,NULL,NULL
225074687,3,1,67.89,1,1,2/15/2018,Y,Y,28,12,0,20,6,0,3,1,0,7/2/2018,NULL
115902405,1,1,49.99,1,1,7/1/1991,Y,Y,27,6,1,20,5,1,3,0,0,6/24/2018,5/29/2018
208779286,1,1,64.5,1,1,7/8/2014,Y,N,29,1,0,21,1,0,3,0,0,6/13/2018,NULL
225604456,0,0,NULL,0,0,4/7/2018,Y,N,24,3,0,21,3,0,3,0,0,6/4/2018,NULL
212273977,25,2,1360.26,2,2,2/25/2015,Y,N,29,0,0,22,0,0,3,0,0,NULL,NULL
217184571,3,1,234,1,1,2/24/2016,Y,Y,30,2,0,22,2,0,3,0,0,6/13/2018,NULL
200773892,2,1,198,1,1,2/5/2013,Y,Y,25,0,0,22,0,0,3,0,0,NULL,NULL
173440478,3,1,106,1,1,2/17/2005,Y,N,29,7,0,22,6,0,3,0,0,6/22/2018,NULL
116123362,1,1,47,1,1,11/1/1976,Y,Y,28,7,0,22,4,0,3,1,0,6/30/2018,NULL
138597756,53,1,1004.46,0,0,11/12/2001,Y,Y,27,1,1,23,0,0,3,0,0,5/24/2018,5/24/2018
212798103,15,2,887,2,2,4/3/2015,N,Y,30,4,0,23,0,0,3,0,0,6/24/2018,NULL
123469706,30,3,530.79,3,1,5/24/1996,Y,Y,30,0,0,23,0,0,3,0,0,NULL,NULL
223997661,4,1,111.15,1,1,11/19/2017,Y,Y,30,10,0,23,9,0,3,1,0,6/27/2018,NULL
223411541,4,1,25,1,1,9/20/2017,Y,Y,31,0,0,23,0,0,3,0,0,NULL,NULL
128921392,0,0,NULL,0,0,2/18/1998,Y,Y,29,5,0,23,5,0,3,0,0,6/25/2018,NULL
220081018,105,1,2753.33,1,1,11/3/2016,Y,Y,31,0,0,24,0,0,3,0,0,NULL,NULL
125589198,5,1,653,1,1,3/1/1990,Y,Y,28,5,0,24,4,0,3,0,0,6/23/2018,NULL
133379186,6,1,197.29,1,1,12/29/1999,Y,Y,32,3,0,24,1,0,3,1,0,6/28/2018,NULL
115872546,1,1,79.99,1,1,1/1/1993,Y,Y,27,5,0,24,5,0,3,0,0,6/14/2018,NULL
224018350,17,2,760.69,2,2,11/22/2017,Y,Y,34,2,0,26,1,0,3,1,0,6/27/2018,NULL
221919361,17,2,508.63,2,2,4/22/2017,Y,N,33,23,2,26,19,2,3,2,0,6/30/2018,6/9/2018
124733515,5,1,60.2,1,1,8/24/1999,Y,Y,35,35,2,27,27,2,3,3,0,6/30/2018,6/12/2018
214754198,1,1,115,1,1,9/16/2015,N,Y,35,24,2,28,19,1,3,2,1,6/29/2018,6/28/2018
125254714,4,1,69.4,1,1,9/6/2005,Y,Y,36,1,0,28,0,0,3,0,0,6/17/2018,NULL
216943567,13,1,542.39,1,1,2/8/2016,Y,N,36,13,3,29,8,0,3,3,3,6/30/2018,6/30/2018
140378053,1,1,131.4,1,1,12/21/1999,Y,Y,39,27,6,29,18,5,3,2,0,7/5/2018,6/29/2018
116041470,1,1,81.9,1,1,1/1/1983,Y,N,34,0,0,29,0,0,3,0,0,NULL,NULL
206936499,9,1,525.7,1,1,3/1/2014,Y,N,37,3,0,30,3,0,3,0,0,6/24/2018,NULL
208051667,2,1,174,1,1,5/15/2014,Y,Y,37,0,0,30,0,0,3,0,0,NULL,NULL
221163406,2,2,151.15,2,1,2/3/2017,Y,N,40,1,1,30,1,1,3,0,0,5/17/2018,5/17/2018
219580771,8,1,318.8,1,1,9/11/2016,Y,N,40,3,0,31,2,0,3,0,0,6/17/2018,NULL
150300727,4,1,162,1,1,3/26/2004,Y,Y,40,8,0,31,6,0,3,0,0,6/24/2018,NULL
200730059,13,2,435.92,2,2,1/31/2013,Y,Y,35,2,2,32,2,2,3,0,0,6/14/2018,6/14/2018
181914209,11,3,377.23,3,2,3/20/2008,Y,Y,36,1,0,32,1,0,3,0,0,6/19/2018,NULL
211119755,3,1,193,1,1,12/7/2014,Y,Y,40,2,0,32,2,0,3,0,0,6/20/2018,NULL
136693759,8,2,171.44,2,1,3/1/1998,Y,Y,39,7,0,32,6,0,3,1,0,6/30/2018,NULL
122113855,5,1,53.32,1,1,7/27/2001,Y,N,40,38,0,32,30,0,3,3,0,6/30/2018,NULL
217161176,42,1,1589.87,1,1,2/20/2016,Y,Y,40,1,0,33,1,0,3,0,0,5/26/2018,NULL
225390966,14,2,1205,2,2,3/17/2018,Y,Y,40,17,0,33,15,0,3,2,0,6/29/2018,NULL
143895406,12,3,425.7,3,3,1/3/2002,Y,Y,41,41,1,33,33,1,3,3,0,6/30/2018,5/20/2018
